run_id,type,final_t,final_nS,final_nR,max_nS,max_nR,total_steps,eradicated,resistance,mean_k2,total_kl_cost
150,optimal_relaxed,39.99975,0,6014,51,6015,13746,0,1,1.499585,6.837904
151,optimal_relaxed,39.99999,0,127045,50,127046,278682,0,1,1.499988,3.185974
152,optimal_relaxed,39.99939,0,5706,51,5707,12815,0,1,1.499823,1.310312
153,optimal_relaxed,5.53386,0,0,50,2,195,1,0,1.491884,1.981036
154,optimal_relaxed,39.99998,0,22135,51,22135,49120,0,1,1.499935,3.611341
155,optimal_relaxed,39.99991,0,40872,50,40872,90103,0,1,1.499978,2.611971
156,optimal_relaxed,3.19064,0,0,50,1,125,1,0,1.492397,1.277206
157,optimal_relaxed,39.99999,0,5626,52,5626,12917,0,1,1.499192,13.867786
158,optimal_relaxed,39.99998,0,60412,50,60412,134607,0,1,1.499975,4.345278
159,optimal_relaxed,39.99982,0,22849,53,22851,50092,0,1,1.499945,3.943741
160,optimal_relaxed,39.99997,0,60202,52,60202,132093,0,1,1.499966,4.298324
161,optimal_relaxed,4.18574,0,0,51,1,147,1,0,1.492193,2.570278
162,optimal_relaxed,39.99993,0,51387,50,51387,112830,0,1,1.499988,1.542258
163,optimal_relaxed,4.5718,0,0,50,1,135,1,0,1.505205,0.389251
164,optimal_relaxed,3.10391,0,0,52,1,107,1,0,1.480221,2.766817
165,optimal_relaxed,7.31118,0,0,50,1,181,1,0,1.465091,7.475604
166,optimal_relaxed,39.99997,0,41842,52,41842,92133,0,1,1.499967,3.218873
167,optimal_relaxed,5.0523,0,0,52,1,175,1,0,1.476181,7.404371
168,optimal_relaxed,8.41095,0,0,51,3,149,1,0,1.491261,1.98511
169,optimal_relaxed,39.99997,0,19465,50,19465,42480,0,1,1.499883,6.16717
170,optimal_relaxed,39.99999,0,8471,50,8471,19266,0,1,1.499669,7.823245
171,optimal_relaxed,9.38164,0,0,50,3,201,1,0,1.46189,7.12919
172,optimal_relaxed,39.99999,0,33794,51,33794,73588,0,1,1.499985,1.076602
173,optimal_relaxed,39.99998,0,78210,52,78212,170373,0,1,1.499989,2.252829
174,optimal_relaxed,5.39356,0,0,51,1,155,1,0,1.499312,0.805773
175,optimal_relaxed,3.30781,0,0,51,1,129,1,0,1.499894,0.506687
176,optimal_relaxed,9.31435,0,0,50,5,236,1,0,1.470389,9.898743
177,optimal_relaxed,4.34353,0,0,50,1,135,1,0,1.490462,1.240218
178,optimal_relaxed,40.0,0,48296,51,48298,106645,0,1,1.499951,7.250465
179,optimal_relaxed,39.99995,0,44894,50,44894,99498,0,1,1.499992,0.475408
180,optimal_relaxed,39.99995,0,9336,50,9337,20892,0,1,1.499877,1.756228
181,optimal_relaxed,39.99997,0,103935,51,103935,229050,0,1,1.499983,5.114995
182,optimal_relaxed,4.11124,0,0,50,1,129,1,0,1.489934,1.334971
183,optimal_relaxed,39.99944,0,6025,51,6027,13430,0,1,1.499617,7.685915
184,optimal_relaxed,39.99953,0,15626,60,15626,34472,0,1,1.499937,3.330656
185,optimal_relaxed,39.99999,0,143174,50,143174,313681,0,1,1.49999,3.551864
186,optimal_relaxed,39.99931,0,6412,50,6413,14201,0,1,1.499822,2.829691
187,optimal_relaxed,3.86936,0,0,55,2,180,1,0,1.490258,3.173484
188,optimal_relaxed,39.99979,0,20496,50,20499,45596,0,1,1.499945,3.487548
189,optimal_relaxed,40.0,0,15679,50,15681,34385,0,1,1.49991,3.186693
190,optimal_relaxed,40.0,0,25052,50,25052,55335,0,1,1.499925,5.669567
191,optimal_relaxed,5.57343,0,0,50,1,169,1,0,1.479757,3.600488
192,optimal_relaxed,39.99996,0,52942,52,52942,117231,0,1,1.499976,2.975462
193,optimal_relaxed,40.0,0,12803,50,12803,28528,0,1,1.499955,1.756678
194,optimal_relaxed,6.73953,0,0,50,1,105,1,0,1.488828,1.429185
195,optimal_relaxed,5.02753,0,0,50,1,101,1,0,1.482546,2.091059
196,optimal_relaxed,3.97552,0,0,53,1,149,1,0,1.498126,1.078614
197,optimal_relaxed,39.99986,0,18345,51,18345,40244,0,1,1.499941,2.013113
198,optimal_relaxed,6.95699,0,0,54,1,229,1,0,1.495024,2.65718
199,optimal_relaxed,39.99992,0,15359,50,15359,33378,0,1,1.499891,3.674948
